,token,trialID,positionID,subtok,surp,ispunct,prefix,prompt,list_len,stimID,second_list
21, basketball,1,4,3,2.2347021102905273,False,1,1,3,13,control
22,.,1,5,-1,2.781376838684082,True,1,1,3,13,control
23, And,2,0,1,4.422408103942871,False,1,1,3,13,control
24, the,2,1,2,2.1738038063049316,False,1,1,3,13,control
25, other,2,2,3,1.4717791080474854,False,1,1,3,13,control
26,:,2,3,-1,3.0332608222961426,True,1,1,3,13,control
27, trout,3,0,1,11.495065689086914,False,1,1,3,13,control
28,",",3,1,-1,0.8798048496246338,True,1,1,3,13,control
29, shark,3,2,2,6.697527885437012,False,1,1,3,13,control
30,",",3,3,-1,0.2211209535598755,True,1,1,3,13,control
31, her,3,4,3,8.106315612792969,False,1,1,3,13,control
32,ring,3,5,3,0.3329854905605316,False,1,1,3,13,control
33,.,3,6,-1,2.089487075805664,True,1,1,3,13,control
34,<|endoftext|>,3,7,-2,4.980768203735352,False,1,1,3,13,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,3,14,control
1, Before,0,1,2,12.528407096862793,False,1,1,3,14,control
2, the,0,2,3,2.4726693630218506,False,1,1,3,14,control
3, meeting,0,3,4,6.759095191955566,False,1,1,3,14,control
4,",",0,4,-1,0.9914171695709229,True,1,1,3,14,control
5, Mary,0,5,5,8.550304412841797,False,1,1,3,14,control
6, wrote,0,6,6,6.019630432128906,False,1,1,3,14,control
7, down,0,7,7,4.496373653411865,False,1,1,3,14,control
8, the,0,8,8,1.2372602224349976,False,1,1,3,14,control
9, following,0,9,9,4.111538410186768,False,1,1,3,14,control
10, lists,0,10,10,7.842437267303467,False,1,1,3,14,control
11, of,0,11,11,0.49632617831230164,False,1,1,3,14,control
12, words,0,12,12,6.3023152351379395,False,1,1,3,14,control
13,.,0,13,-1,2.9900951385498047,True,1,1,3,14,control
14, One,0,14,13,4.730581283569336,False,1,1,3,14,control
15, was,0,15,14,1.810640811920166,False,1,1,3,14,control
16,:,0,16,-1,3.6773507595062256,True,1,1,3,14,control
17, doctor,1,0,1,11.767752647399902,False,1,1,3,14,control
18,",",1,1,-1,0.7565724849700928,True,1,1,3,14,control
19, lawyer,1,2,2,4.10174560546875,False,1,1,3,14,control
20,",",1,3,-1,0.08944614976644516,True,1,1,3,14,control
21, teacher,1,4,3,3.482450008392334,False,1,1,3,14,control
22,.,1,5,-1,3.0023906230926514,True,1,1,3,14,control
23, And,2,0,1,4.1051435470581055,False,1,1,3,14,control
24, the,2,1,2,2.0224661827087402,False,1,1,3,14,control
25, other,2,2,3,0.9746106863021851,False,1,1,3,14,control
26,:,2,3,-1,2.8607027530670166,True,1,1,3,14,control
27, football,3,0,1,8.290976524353027,False,1,1,3,14,control
28,",",3,1,-1,2.147038221359253,True,1,1,3,14,control
29, baseball,3,2,2,2.445401668548584,False,1,1,3,14,control
30,",",3,3,-1,0.1292310655117035,True,1,1,3,14,control
31, basketball,3,4,3,1.732564091682434,False,1,1,3,14,control
32,.,3,5,-1,1.5099740028381348,True,1,1,3,14,control
33,<|endoftext|>,3,6,-2,5.015857696533203,False,1,1,3,14,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,3,15,control
1, Before,0,1,2,12.528407096862793,False,1,1,3,15,control
2, the,0,2,3,2.4726693630218506,False,1,1,3,15,control
3, meeting,0,3,4,6.759095191955566,False,1,1,3,15,control
4,",",0,4,-1,0.9914171695709229,True,1,1,3,15,control
5, Mary,0,5,5,8.550304412841797,False,1,1,3,15,control
6, wrote,0,6,6,6.019630432128906,False,1,1,3,15,control
7, down,0,7,7,4.496373653411865,False,1,1,3,15,control
8, the,0,8,8,1.2372602224349976,False,1,1,3,15,control
9, following,0,9,9,4.111538410186768,False,1,1,3,15,control
10, lists,0,10,10,7.842437267303467,False,1,1,3,15,control
11, of,0,11,11,0.49632617831230164,False,1,1,3,15,control
12, words,0,12,12,6.3023152351379395,False,1,1,3,15,control
13,.,0,13,-1,2.9900951385498047,True,1,1,3,15,control
14, One,0,14,13,4.730581283569336,False,1,1,3,15,control
15, was,0,15,14,1.810640811920166,False,1,1,3,15,control
16,:,0,16,-1,3.6773507595062256,True,1,1,3,15,control
17, oak,1,0,1,12.589190483093262,False,1,1,3,15,control
18,",",1,1,-1,1.2128623723983765,True,1,1,3,15,control
19, maple,1,2,2,4.991747856140137,False,1,1,3,15,control
20,",",1,3,-1,0.22192133963108063,True,1,1,3,15,control
21, pine,1,4,3,3.8613569736480713,False,1,1,3,15,control
22,.,1,5,-1,2.298543930053711,True,1,1,3,15,control
23, And,2,0,1,4.495120048522949,False,1,1,3,15,control
24, the,2,1,2,2.120805025100708,False,1,1,3,15,control
25, other,2,2,3,1.0888034105300903,False,1,1,3,15,control
26,:,2,3,-1,2.809197425842285,True,1,1,3,15,control
27, doctor,3,0,1,10.678398132324219,False,1,1,3,15,control
28,",",3,1,-1,0.43733739852905273,True,1,1,3,15,control
29, lawyer,3,2,2,4.942999362945557,False,1,1,3,15,control
30,",",3,3,-1,0.07515309751033783,True,1,1,3,15,control
31, teacher,3,4,3,4.246664047241211,False,1,1,3,15,control
32,.,3,5,-1,1.9276278018951416,True,1,1,3,15,control
33,<|endoftext|>,3,6,-2,5.632251739501953,False,1,1,3,15,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,3,16,control
1, Before,0,1,2,12.528407096862793,False,1,1,3,16,control
2, the,0,2,3,2.4726693630218506,False,1,1,3,16,control
3, meeting,0,3,4,6.759095191955566,False,1,1,3,16,control
4,",",0,4,-1,0.9914171695709229,True,1,1,3,16,control
5, Mary,0,5,5,8.550304412841797,False,1,1,3,16,control
6, wrote,0,6,6,6.019630432128906,False,1,1,3,16,control
7, down,0,7,7,4.496373653411865,False,1,1,3,16,control
8, the,0,8,8,1.2372602224349976,False,1,1,3,16,control
9, following,0,9,9,4.111538410186768,False,1,1,3,16,control
10, lists,0,10,10,7.842437267303467,False,1,1,3,16,control
11, of,0,11,11,0.49632617831230164,False,1,1,3,16,control
12, words,0,12,12,6.3023152351379395,False,1,1,3,16,control
13,.,0,13,-1,2.9900951385498047,True,1,1,3,16,control
14, One,0,14,13,4.730581283569336,False,1,1,3,16,control
15, was,0,15,14,1.810640811920166,False,1,1,3,16,control
16,:,0,16,-1,3.6773507595062256,True,1,1,3,16,control
17, shirt,1,0,1,12.9840726852417,False,1,1,3,16,control
18,",",1,1,-1,1.192270278930664,True,1,1,3,16,control
19, socks,1,2,2,5.093762397766113,False,1,1,3,16,control
20,",",1,3,-1,0.1400359570980072,True,1,1,3,16,control
21, pants,1,4,3,2.3133704662323,False,1,1,3,16,control
22,.,1,5,-1,2.8634958267211914,True,1,1,3,16,control
23, And,2,0,1,4.334220886230469,False,1,1,3,16,control
24, the,2,1,2,2.1005592346191406,False,1,1,3,16,control
25, other,2,2,3,1.0485800504684448,False,1,1,3,16,control
26,:,2,3,-1,2.7970776557922363,True,1,1,3,16,control
27, oak,3,0,1,10.264994621276855,False,1,1,3,16,control
28,",",3,1,-1,1.7228786945343018,True,1,1,3,16,control
29, maple,3,2,2,4.976194381713867,False,1,1,3,16,control
30,",",3,3,-1,0.32227206230163574,True,1,1,3,16,control
31, pine,3,4,3,3.363471746444702,False,1,1,3,16,control
32,.,3,5,-1,1.1310547590255737,True,1,1,3,16,control
33,<|endoftext|>,3,6,-2,5.258478164672852,False,1,1,3,16,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,3,17,control
1, Before,0,1,2,12.528407096862793,False,1,1,3,17,control
2, the,0,2,3,2.4726693630218506,False,1,1,3,17,control
3, meeting,0,3,4,6.759095191955566,False,1,1,3,17,control
4,",",0,4,-1,0.9914171695709229,True,1,1,3,17,control
5, Mary,0,5,5,8.550304412841797,False,1,1,3,17,control
6, wrote,0,6,6,6.019630432128906,False,1,1,3,17,control
7, down,0,7,7,4.496373653411865,False,1,1,3,17,control
8, the,0,8,8,1.2372602224349976,False,1,1,3,17,control
9, following,0,9,9,4.111538410186768,False,1,1,3,17,control
10, lists,0,10,10,7.842437267303467,False,1,1,3,17,control
11, of,0,11,11,0.49632617831230164,False,1,1,3,17,control
12, words,0,12,12,6.3023152351379395,False,1,1,3,17,control
13,.,0,13,-1,2.9900951385498047,True,1,1,3,17,control
14, One,0,14,13,4.730581283569336,False,1,1,3,17,control
15, was,0,15,14,1.810640811920166,False,1,1,3,17,control
16,:,0,16,-1,3.6773507595062256,True,1,1,3,17,control
17, cancer,1,0,1,11.147150993347168,False,1,1,3,17,control
18,",",1,1,-1,0.8858838081359863,True,1,1,3,17,control
19, measles,1,2,2,7.94435977935791,False,1,1,3,17,control
20,",",1,3,-1,0.16343942284584045,True,1,1,3,17,control
21, tuberculosis,1,4,3,3.116110324859619,False,1,1,3,17,control
22,.,1,5,-1,2.875506639480591,True,1,1,3,17,control
23, And,2,0,1,4.497072219848633,False,1,1,3,17,control
24, the,2,1,2,1.9840139150619507,False,1,1,3,17,control
25, other,2,2,3,1.316275954246521,False,1,1,3,17,control
26,:,2,3,-1,2.8069846630096436,True,1,1,3,17,control
27, shirt,3,0,1,11.378009796142578,False,1,1,3,17,control
28,",",3,1,-1,3.462554693222046,True,1,1,3,17,control
29, socks,3,2,2,3.8926308155059814,False,1,1,3,17,control
30,",",3,3,-1,0.1395646333694458,True,1,1,3,17,control
31, pants,3,4,3,2.6432385444641113,False,1,1,3,17,control
32,.,3,5,-1,1.7284891605377197,True,1,1,3,17,control
33,<|endoftext|>,3,6,-2,5.123974800109863,False,1,1,3,17,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,3,18,control
1, Before,0,1,2,12.528407096862793,False,1,1,3,18,control
2, the,0,2,3,2.4726693630218506,False,1,1,3,18,control
3, meeting,0,3,4,6.759095191955566,False,1,1,3,18,control
4,",",0,4,-1,0.9914171695709229,True,1,1,3,18,control
5, Mary,0,5,5,8.550304412841797,False,1,1,3,18,control
6, wrote,0,6,6,6.019630432128906,False,1,1,3,18,control
7, down,0,7,7,4.496373653411865,False,1,1,3,18,control
8, the,0,8,8,1.2372602224349976,False,1,1,3,18,control
9, following,0,9,9,4.111538410186768,False,1,1,3,18,control
10, lists,0,10,10,7.842437267303467,False,1,1,3,18,control
11, of,0,11,11,0.49632617831230164,False,1,1,3,18,control
12, words,0,12,12,6.3023152351379395,False,1,1,3,18,control
13,.,0,13,-1,2.9900951385498047,True,1,1,3,18,control
14, One,0,14,13,4.730581283569336,False,1,1,3,18,control
15, was,0,15,14,1.810640811920166,False,1,1,3,18,control
16,:,0,16,-1,3.6773507595062256,True,1,1,3,18,control
17, mountain,1,0,1,11.8312406539917,False,1,1,3,18,control
18,",",1,1,-1,0.8269579410552979,True,1,1,3,18,control
19, hill,1,2,2,3.8836801052093506,False,1,1,3,18,control
20,",",1,3,-1,0.08216491341590881,True,1,1,3,18,control
21, valley,1,4,3,3.3549046516418457,False,1,1,3,18,control
22,.,1,5,-1,3.101036548614502,True,1,1,3,18,control
23, And,2,0,1,4.3451828956604,False,1,1,3,18,control
24, the,2,1,2,2.0994813442230225,False,1,1,3,18,control
25, other,2,2,3,0.9321056604385376,False,1,1,3,18,control
26,:,2,3,-1,2.7977583408355713,True,1,1,3,18,control
27, cancer,3,0,1,10.622884750366211,False,1,1,3,18,control
28,",",3,1,-1,0.4010268747806549,True,1,1,3,18,control
29, measles,3,2,2,6.4101457595825195,False,1,1,3,18,control
30,",",3,3,-1,0.12020709365606308,True,1,1,3,18,control
31, tuberculosis,3,4,3,3.1871137619018555,False,1,1,3,18,control
32,.,3,5,-1,1.73765230178833,True,1,1,3,18,control
33,<|endoftext|>,3,6,-2,5.421502590179443,False,1,1,3,18,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,3,19,control
1, Before,0,1,2,12.528407096862793,False,1,1,3,19,control
2, the,0,2,3,2.4726693630218506,False,1,1,3,19,control
3, meeting,0,3,4,6.759095191955566,False,1,1,3,19,control
4,",",0,4,-1,0.9914171695709229,True,1,1,3,19,control
5, Mary,0,5,5,8.550304412841797,False,1,1,3,19,control
6, wrote,0,6,6,6.019630432128906,False,1,1,3,19,control
7, down,0,7,7,4.496373653411865,False,1,1,3,19,control
8, the,0,8,8,1.2372602224349976,False,1,1,3,19,control
9, following,0,9,9,4.111538410186768,False,1,1,3,19,control
10, lists,0,10,10,7.842437267303467,False,1,1,3,19,control
11, of,0,11,11,0.49632617831230164,False,1,1,3,19,control
12, words,0,12,12,6.3023152351379395,False,1,1,3,19,control
13,.,0,13,-1,2.9900951385498047,True,1,1,3,19,control
14, One,0,14,13,4.730581283569336,False,1,1,3,19,control
15, was,0,15,14,1.810640811920166,False,1,1,3,19,control
16,:,0,16,-1,3.6773507595062256,True,1,1,3,19,control
17, murder,1,0,1,10.858534812927246,False,1,1,3,19,control
18,",",1,1,-1,0.6642879247665405,True,1,1,3,19,control
19, rape,1,2,2,2.809298515319824,False,1,1,3,19,control
20,",",1,3,-1,0.15741769969463348,True,1,1,3,19,control
21, robbery,1,4,3,3.2959558963775635,False,1,1,3,19,control
22,.,1,5,-1,2.6059422492980957,True,1,1,3,19,control
23, And,2,0,1,4.547205448150635,False,1,1,3,19,control
24, the,2,1,2,1.8663265705108643,False,1,1,3,19,control
25, other,2,2,3,1.0964670181274414,False,1,1,3,19,control
26,:,2,3,-1,2.8796370029449463,True,1,1,3,19,control
27, mountain,3,0,1,9.33437728881836,False,1,1,3,19,control
28,",",3,1,-1,1.5915732383728027,True,1,1,3,19,control
29, hill,3,2,2,3.9325268268585205,False,1,1,3,19,control
30,",",3,3,-1,0.06579350680112839,True,1,1,3,19,control
31, valley,3,4,3,3.529572010040283,False,1,1,3,19,control
32,.,3,5,-1,2.0680477619171143,True,1,1,3,19,control
33,<|endoftext|>,3,6,-2,5.4959845542907715,False,1,1,3,19,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,3,20,control
1, Before,0,1,2,12.528407096862793,False,1,1,3,20,control
2, the,0,2,3,2.4726693630218506,False,1,1,3,20,control
3, meeting,0,3,4,6.759095191955566,False,1,1,3,20,control
4,",",0,4,-1,0.9914171695709229,True,1,1,3,20,control
5, Mary,0,5,5,8.550304412841797,False,1,1,3,20,control
6, wrote,0,6,6,6.019630432128906,False,1,1,3,20,control
7, down,0,7,7,4.496373653411865,False,1,1,3,20,control
8, the,0,8,8,1.2372602224349976,False,1,1,3,20,control
9, following,0,9,9,4.111538410186768,False,1,1,3,20,control
10, lists,0,10,10,7.842437267303467,False,1,1,3,20,control
11, of,0,11,11,0.49632617831230164,False,1,1,3,20,control
12, words,0,12,12,6.3023152351379395,False,1,1,3,20,control
13,.,0,13,-1,2.9900951385498047,True,1,1,3,20,control
14, One,0,14,13,4.730581283569336,False,1,1,3,20,control
15, was,0,15,14,1.810640811920166,False,1,1,3,20,control
16,:,0,16,-1,3.6773507595062256,True,1,1,3,20,control
17, log,1,0,1,11.641444206237793,False,1,1,3,20,control
18,",",1,1,-1,1.5724718570709229,True,1,1,3,20,control
19, cat,1,2,2,6.717151641845703,False,1,1,3,20,control
20,",",1,3,-1,0.23585717380046844,True,1,1,3,20,control
21, horse,1,4,3,5.631436824798584,False,1,1,3,20,control
22,.,1,5,-1,3.0710933208465576,True,1,1,3,20,control
23, And,2,0,1,4.578464031219482,False,1,1,3,20,control
24, the,2,1,2,2.2008423805236816,False,1,1,3,20,control
25, other,2,2,3,1.2378519773483276,False,1,1,3,20,control
26,:,2,3,-1,2.8551464080810547,True,1,1,3,20,control
27, murder,3,0,1,9.475141525268555,False,1,1,3,20,control
28,",",3,1,-1,0.33501100540161133,True,1,1,3,20,control
29, rape,3,2,2,2.5524275302886963,False,1,1,3,20,control
30,",",3,3,-1,0.10584024339914322,True,1,1,3,20,control
31, robbery,3,4,3,2.8933393955230713,False,1,1,3,20,control
32,.,3,5,-1,1.8465547561645508,True,1,1,3,20,control
33,<|endoftext|>,3,6,-2,5.345970153808594,False,1,1,3,20,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,3,21,control
1, Before,0,1,2,12.528407096862793,False,1,1,3,21,control
2, the,0,2,3,2.4726693630218506,False,1,1,3,21,control
3, meeting,0,3,4,6.759095191955566,False,1,1,3,21,control
4,",",0,4,-1,0.9914171695709229,True,1,1,3,21,control
5, Mary,0,5,5,8.550304412841797,False,1,1,3,21,control
6, wrote,0,6,6,6.019630432128906,False,1,1,3,21,control
7, down,0,7,7,4.496373653411865,False,1,1,3,21,control
8, the,0,8,8,1.2372602224349976,False,1,1,3,21,control
9, following,0,9,9,4.111538410186768,False,1,1,3,21,control
10, lists,0,10,10,7.842437267303467,False,1,1,3,21,control
11, of,0,11,11,0.49632617831230164,False,1,1,3,21,control
12, words,0,12,12,6.3023152351379395,False,1,1,3,21,control
13,.,0,13,-1,2.9900951385498047,True,1,1,3,21,control
14, One,0,14,13,4.730581283569336,False,1,1,3,21,control
15, was,0,15,14,1.810640811920166,False,1,1,3,21,control
16,:,0,16,-1,3.6773507595062256,True,1,1,3,21,control
17, fly,1,0,1,11.993346214294434,False,1,1,3,21,control
18,",",1,1,-1,1.3103351593017578,True,1,1,3,21,control
19, ant,1,2,2,9.06783676147461,False,1,1,3,21,control
20,",",1,3,-1,1.4686564207077026,True,1,1,3,21,control
21, bee,1,4,3,5.723801612854004,False,1,1,3,21,control
22,.,1,5,-1,3.1349568367004395,True,1,1,3,21,control
23, And,2,0,1,4.32681941986084,False,1,1,3,21,control
24, the,2,1,2,2.159294605255127,False,1,1,3,21,control
25, other,2,2,3,1.0932071208953857,False,1,1,3,21,control
26,:,2,3,-1,2.789759635925293,True,1,1,3,21,control
27, log,3,0,1,8.046195030212402,False,1,1,3,21,control
28,",",3,1,-1,0.39791008830070496,True,1,1,3,21,control
29, cat,3,2,2,5.334863185882568,False,1,1,3,21,control
30,",",3,3,-1,0.2709037661552429,True,1,1,3,21,control
31, horse,3,4,3,4.893313407897949,False,1,1,3,21,control
32,.,3,5,-1,1.30706787109375,True,1,1,3,21,control
33,<|endoftext|>,3,6,-2,5.411688804626465,False,1,1,3,21,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,3,22,control
1, Before,0,1,2,12.528407096862793,False,1,1,3,22,control
2, the,0,2,3,2.4726693630218506,False,1,1,3,22,control
3, meeting,0,3,4,6.759095191955566,False,1,1,3,22,control
4,",",0,4,-1,0.9914171695709229,True,1,1,3,22,control
5, Mary,0,5,5,8.550304412841797,False,1,1,3,22,control
6, wrote,0,6,6,6.019630432128906,False,1,1,3,22,control
7, down,0,7,7,4.496373653411865,False,1,1,3,22,control
8, the,0,8,8,1.2372602224349976,False,1,1,3,22,control
9, following,0,9,9,4.111538410186768,False,1,1,3,22,control
10, lists,0,10,10,7.842437267303467,False,1,1,3,22,control
11, of,0,11,11,0.49632617831230164,False,1,1,3,22,control
12, words,0,12,12,6.3023152351379395,False,1,1,3,22,control
13,.,0,13,-1,2.9900951385498047,True,1,1,3,22,control
14, One,0,14,13,4.730581283569336,False,1,1,3,22,control
15, was,0,15,14,1.810640811920166,False,1,1,3,22,control
16,:,0,16,-1,3.6773507595062256,True,1,1,3,22,control
17, blue,1,0,1,9.57397747039795,False,1,1,3,22,control
18,",",1,1,-1,1.5715758800506592,True,1,1,3,22,control
19, red,1,2,2,2.4859261512756348,False,1,1,3,22,control
20,",",1,3,-1,0.14689108729362488,True,1,1,3,22,control
21, green,1,4,3,1.6013976335525513,False,1,1,3,22,control
22,.,1,5,-1,2.9140870571136475,True,1,1,3,22,control
23, And,2,0,1,4.546689033508301,False,1,1,3,22,control
24, the,2,1,2,2.196112632751465,False,1,1,3,22,control
25, other,2,2,3,1.189372181892395,False,1,1,3,22,control
26,:,2,3,-1,2.9824893474578857,True,1,1,3,22,control
27, fly,3,0,1,9.38447093963623,False,1,1,3,22,control
28,",",3,1,-1,0.7576537132263184,True,1,1,3,22,control
29, ant,3,2,2,7.82550573348999,False,1,1,3,22,control
30,",",3,3,-1,2.169395923614502,True,1,1,3,22,control
31, bee,3,4,3,5.335114479064941,False,1,1,3,22,control
32,.,3,5,-1,1.9242627620697021,True,1,1,3,22,control
33,<|endoftext|>,3,6,-2,5.066360950469971,False,1,1,3,22,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,3,23,control
1, Before,0,1,2,12.528407096862793,False,1,1,3,23,control
2, the,0,2,3,2.4726693630218506,False,1,1,3,23,control
3, meeting,0,3,4,6.759095191955566,False,1,1,3,23,control
4,",",0,4,-1,0.9914171695709229,True,1,1,3,23,control
5, Mary,0,5,5,8.550304412841797,False,1,1,3,23,control
6, wrote,0,6,6,6.019630432128906,False,1,1,3,23,control
7, down,0,7,7,4.496373653411865,False,1,1,3,23,control
8, the,0,8,8,1.2372602224349976,False,1,1,3,23,control
9, following,0,9,9,4.111538410186768,False,1,1,3,23,control
10, lists,0,10,10,7.842437267303467,False,1,1,3,23,control
11, of,0,11,11,0.49632617831230164,False,1,1,3,23,control
12, words,0,12,12,6.3023152351379395,False,1,1,3,23,control
13,.,0,13,-1,2.9900951385498047,True,1,1,3,23,control
14, One,0,14,13,4.730581283569336,False,1,1,3,23,control
15, was,0,15,14,1.810640811920166,False,1,1,3,23,control
16,:,0,16,-1,3.6773507595062256,True,1,1,3,23,control
17, cotton,1,0,1,13.102526664733887,False,1,1,3,23,control
18,",",1,1,-1,0.968589186668396,True,1,1,3,23,control
19, wool,1,2,2,4.535846710205078,False,1,1,3,23,control
20,",",1,3,-1,0.16637767851352692,True,1,1,3,23,control
21, silk,1,4,3,2.8236048221588135,False,1,1,3,23,control
22,.,1,5,-1,2.8640992641448975,True,1,1,3,23,control
23, And,2,0,1,4.655511856079102,False,1,1,3,23,control
24, the,2,1,2,2.002318859100342,False,1,1,3,23,control
25, other,2,2,3,1.133629560470581,False,1,1,3,23,control
26,:,2,3,-1,2.894691228866577,True,1,1,3,23,control
27, blue,3,0,1,5.665804862976074,False,1,1,3,23,control
28,",",3,1,-1,1.7906827926635742,True,1,1,3,23,control
29, red,3,2,2,1.880555510520935,False,1,1,3,23,control
30,",",3,3,-1,0.11890678852796555,True,1,1,3,23,control
31, green,3,4,3,1.8239001035690308,False,1,1,3,23,control
32,.,3,5,-1,2.0657293796539307,True,1,1,3,23,control
33,<|endoftext|>,3,6,-2,5.3475565910339355,False,1,1,3,23,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,5,1,control
1, Before,0,1,2,12.528407096862793,False,1,1,5,1,control
2, the,0,2,3,2.4726693630218506,False,1,1,5,1,control
3, meeting,0,3,4,6.759095191955566,False,1,1,5,1,control
4,",",0,4,-1,0.9914171695709229,True,1,1,5,1,control
5, Mary,0,5,5,8.550304412841797,False,1,1,5,1,control
6, wrote,0,6,6,6.019630432128906,False,1,1,5,1,control
7, down,0,7,7,4.496373653411865,False,1,1,5,1,control
8, the,0,8,8,1.2372602224349976,False,1,1,5,1,control
9, following,0,9,9,4.111538410186768,False,1,1,5,1,control
10, lists,0,10,10,7.842437267303467,False,1,1,5,1,control
